,spotify_id,youtube_id,project_name,artist,project_type,tracks,project_art,year,rating
140,4WgNZZI2BITexihFnMkHeH,U6Wxvlbu72c,self-titled,happy birthday,track,1.0,https://i.scdn.co/image/ab67616d00004851d850ff448d5ac5dd195df906,2016.0,6.0
141,0m8wvW3WNm9D7J0KUlbf3h,wpzMfharbwE,record collection,mark ronson & the business intl.,album,14.0,https://i.scdn.co/image/ab67616d000048514e1ce5c19325a80d8300cb64,2010.0,5.0
142,,6Eiy1V32zws,you and i,washed out,track,-1.0,,-1.0,9.0
143,7JiPqRkn6zDGKfGIfr97xs,btaQdzwfvDM,pyramid of the sun,maserati,album,10.0,https://i.scdn.co/image/ab67616d0000485165b3797fcb22b9cd8394f715,2010.0,7.0
144,1CE756aUxgOD7Y7wvvqTWK,jNBYi07Q7GQ,penny sparkle,blonde redhead,album,10.0,https://i.scdn.co/image/ab67616d0000485147cddb12395d8d976d9ef40e,2010.0,8.0
145,6VXxZmwqhHHuKpQ05vVWCJ,4fbSlv4whH4,take me over,cut copy,track,4.0,https://i.scdn.co/image/ab67616d00004851d65335acb1514071d1fc91d9,2011.0,6.0
146,2tMy9Wv6gGmQvHOrr6TcCX,2KoLHtolHkQ,the people's record,club 8,album,10.0,https://i.scdn.co/image/ab67616d0000485105b303d0daf7f9ad1af8764f,2010.0,5.0
147,39ncHUEk930l1qeRri58IJ,w8Bs5XGU1vg,everything in between,no age,album,13.0,https://i.scdn.co/image/ab67616d00004851d431523b7659141e50d377d8,2010.0,6.0
148,1Wd5OBKhPGGHHVEhzX2e48,W86MneOdcW0,four more years,teen daze,album,8.0,https://i.scdn.co/image/ab67616d0000485170937be2f3df6ba4bf02c544,2010.0,7.0
149,08fkw9uDP2KET6cPIl74Xo,FZnXhfwF8rg,infinite arms,band of horses,track,12.0,https://i.scdn.co/image/ab67616d000048518bdedcb3d7502a89e9783d85,2010.0,5.0
150,3PN2MpnnwCXrPbFVxd4PM8,9EIhfqzJEnk,rising sun,the souljazz orchestra,album,9.0,https://i.scdn.co/image/ab67616d00004851b57e46b384e51d305601a043,2010.0,8.0
151,2x1yXwFPvn4ssDc5vavFEi,czrckuVdzUk,holkham drones,luke abbott,album,12.0,https://i.scdn.co/image/ab67616d0000485141b42bc002a8085b316c8dd5,2010.0,8.0
152,6gj1qYMbYFZgQCK8fxTh12,fawZ5QbzcdE,two minutes,wire,track,1.0,https://i.scdn.co/image/ab67616d0000485162c66387c05cdde47e32275f,2021.0,3.0
153,0R2mJW3ewBFmDGeWktahaS,Wj_P3CQUXZE,pigeons,here we go magic,album,11.0,https://i.scdn.co/image/ab67616d00004851cef9defdcd0c2cb4874b65ec,2010.0,7.0
154,37oEeZfUpmbYlJnORF36Zk,5QPBbc5PmAQ,illumination,miami horror,album,12.0,https://i.scdn.co/image/ab67616d00004851b16108afdbe9285b9eaa00e7,2010.0,7.0
155,2EHx3ItZuW8sfD8LV4TeVm,EOJLDZMDS1A,desert fires,noveller,album,1.0,https://i.scdn.co/image/ab67616d00004851ba96012d95ca1537d9280bd9,2021.0,7.0
156,5ILOMA8LzHfdjR2HZQ2vFN,6IBcwokLzbI,the fool,warpaint,album,9.0,https://i.scdn.co/image/ab67616d00004851460a9cd29484f4eebda8baf3,2010.0,6.0
157,0GrfQByIfK931P5N1pc0wS,-l_acNr2uMo,lp4,ratatat,album,12.0,https://i.scdn.co/image/ab67616d00004851f496998801ed8f70507c8ebe,2010.0,8.0
158,1H9VUgG3GozZvwldSv9TKb,O0hpcqwBUKU,"""next girl""",black keys,album,1.0,https://i.scdn.co/image/ab67616d000048514d01fab9fe896e5ae0c89f08,2013.0,6.0
159,3rynwxBIG5OpVx2x8gBqcl,HtbAw6jnOAk,"""doe deer"" / ""celestica""",crystal castles,album,5.0,https://i.scdn.co/image/ab67616d00004851d9e99c8fe1f24cc953107b19,2010.0,5.0
160,7Ju0MUsGwfV6SxkKIsmyBY,oPQy0fn2Ypk,ardour,teebs,album,18.0,https://i.scdn.co/image/ab67616d00004851915d94fe89cd651a06944ab4,2010.0,6.0
161,1wnEAz2lDtNoUUZF0KStuo,LCixPRPXCb8,all delighted people,sufjan stevens,ep,8.0,https://i.scdn.co/image/ab67616d00004851e3277418ba8781010195e7d7,2010.0,8.0
162,7iv57BJ8hQM3Zo8wfZ65Nx,95i8EtUH7q8,becoming a jackal,villagers,album,11.0,https://i.scdn.co/image/ab67616d00004851ce6eb723245bddc89b814ae7,2010.0,6.0
163,0bVZZUftetJmkK0Ms8S6Z0,RXEfX-diMwc,in evening air,future islands,album,9.0,https://i.scdn.co/image/ab67616d0000485193c21108936d823e3efe3410,2010.0,7.0
164,437jcfcGVGS7rtACpIuipF,87H2nRX0Ya8,memphis,magic kids,album,11.0,https://i.scdn.co/image/ab67616d000048510492714d324e119af12f477b,2010.0,8.0
165,2THlN1fU5t3TQVNh0TvbAA,iBvPmPp4Xbg,broken dreams club,girls,ep,6.0,https://i.scdn.co/image/ab67616d000048510c7c8f9b9fa3068565cfa3ac,2010.0,5.0
166,7zp05wb2lhp0PHNWDmF3Rk,h3L42McXVnE,special moves,mogwai,album,6.0,https://i.scdn.co/image/ab67616d000048511b6fa71ca69a8ae4518fbc32,2010.0,8.0
167,0IacUrFK1BuOr0MrhTGKQN,2LVs5Ki7bjE,devouring famine,deathspell omega,track,10.0,https://i.scdn.co/image/ab67616d00004851e8c5dd1a7476258e2446e5b1,2010.0,5.0
168,6b9NZDM5QhD2FViyXKwBRT,gtyH07BM4TA,écailles de lune,alcest,track,6.0,https://i.scdn.co/image/ab67616d000048517a7ef9a5365fadc8831990b2,2010.0,7.0
169,19zI1pAARSE3rV72vWX9Ak,9pVPVR_oYuM,wilderness heart,black mountain,album,10.0,https://i.scdn.co/image/ab67616d000048519cfd238426c133a9994e222a,2010.0,6.0
170,5Nv0hl4AL6iiqP3ZBpFzig,X5fhQd3JGuc,afro-beat airways,various artists,album,24.0,https://i.scdn.co/image/ab67616d00004851fbff6acc69a42038c78fd770,2015.0,8.0
171,2xsmS7sSEtbTYv73akrN6i,ftt175Djodk,"tomorrow, in a year",the knife,album,16.0,https://i.scdn.co/image/ab67616d000048519179204b3d154a97e88713e5,2010.0,3.0
172,2OpGHB08UjWL080JbL6fTY,aOcOsJjgj6M,"""jail la la""",dum dum girls,album,2.0,https://i.scdn.co/image/ab67616d00004851cce05f5b0f906fff05eb29da,2010.0,6.0
173,44w7DdH5jQVTMSi5owjwHu,xId8g9JmXMw,plumy tale,dumbo gets mad,track,12.0,https://i.scdn.co/image/ab67616d00004851d7aaa1986f3065a9a4ba1011,2015.0,8.0
174,7mfSdEokzQjI5AxwrRauZv,edCRJuyXjl0,epic,sharon van etten,album,7.0,https://i.scdn.co/image/ab67616d000048518c73ffae872bd99100e51cdb,2010.0,7.0
175,10DsHOzHWo5t4MCODNrgsZ,AxvUaBMM8Xg,summer,magic kids,track,7.0,https://i.scdn.co/image/ab67616d00004851fe282ecc47bc3fcf4fb9765a,2017.0,7.0
176,4EkIpiix11vLtEZoyDAySj,qS84qVZz27Q,old fangs,black mountain,track,8.0,https://i.scdn.co/image/ab67616d000048511baa28cd896da840e0e4983c,2019.0,5.0
177,2Y9ADX3TPFRQjZmIjn0836,Z5ODIutKoNs,i love you tonite,bare wires,track,23.0,https://i.scdn.co/image/ab67616d00004851237bf26a8ee93b5cb37dea22,1968.0,7.0
178,3dWwHI7kQER4jP0VbZU5N4,ynJ2Fhx9E5Q,run overdrive / fuck youth,civil civic,track,2.0,https://i.scdn.co/image/ab67616d0000485140d2311530cd77c841931367,2010.0,8.0
179,,mm7grFGcfIU,where i'm going,cut copy,track,-1.0,,-1.0,6.0
180,0RFMW9lyymYip14hw2Gq8Z,1uhI4H6dAG4,rano pano,mogwai,track,2.0,https://i.scdn.co/image/ab67616d00004851c287583a644ffc7398ec2a09,2011.0,8.0
181,0WntWT0TwYVWNPGpsaFRyG,Vng4RQPCZYA,mercy street,fever ray,track,1.0,https://i.scdn.co/image/ab67616d0000485114868640ba09176a7aa80056,2010.0,5.0
182,1Z2jkEtW5Sc9wWVxUgyG0E,ZPPDUHY6QIs,2 forms of anger,brian eno,track,12.0,https://i.scdn.co/image/ab67616d00004851f2b52822fe54084cf07bfe02,1983.0,7.0
183,7cKqnavORKemYZ41wFtx5J,yjUB20WlJnw,party with children,ratatat,track,10.0,https://i.scdn.co/image/ab67616d00004851e2eac6132cf6ce947b1bf730,2006.0,8.0
184,0S4qTNMIciayRUU4TXCYGR,yetM0u9wqck,sports,weekend,album,28.0,https://i.scdn.co/image/ab67616d00004851a4ee5e4f3ff4db69d5c46a35,1991.0,8.0
185,1bkN9nIkkCnXeG4yitVS1J,1nYHyZgD5zM,section.80,kendrick lamar,album,15.0,https://i.scdn.co/image/ab67616d00004851eddb2639b74ac6c202032ebe,2011.0,8.0
186,3FgLMfp5o2h2rAny7S6h57,RUNnXRjmGoQ,lulu,lou reed and metallica,album,10.0,https://i.scdn.co/image/ab67616d00004851bf3f45395f620f8bbf98d919,2011.0,6.0
187,5dbCm8qaCdWnNdVyi3urUO,IT2XYrIJHSA,goblin,"tyler, the creator",album,18.0,https://i.scdn.co/image/ab67616d0000485128ae9a159d24cb0ab2552712,2011.0,4.0
188,32KdoFFhgjCLdU0DWL71tx,EGFCKb5PfDA,camp,childish gambino,album,13.0,https://i.scdn.co/image/ab67616d000048516f134f8d843353be21a9706e,2011.0,2.0
189,2P2Xwvh2xWXIZ1OWY9S9o5,HLMuUZhHZqE,watch the throne,kanye west & jay-z,album,16.0,https://i.scdn.co/image/ab67616d000048514a767758e8ebe2443591c9fd,2011.0,5.0
190,131vOQexOX9KXcOvcK4vM9,pOI3xkXoId0,knife man,andrew jackson jihad,album,16.0,https://i.scdn.co/image/ab67616d00004851d0acd0d0649a9a8f2f6dbc88,2011.0,8.0
191,7zCODUHkfuRxsUjtuzNqbd,OwxUIz-Thwc,house of balloons,the weeknd,album,9.0,https://i.scdn.co/image/ab67616d00004851274b406a7e18acebcf743079,2011.0,3.0
192,5abCMGtyHwpOr9cEbwfP1P,6RCLxGb4BPE,hell: the sequel,bad meets evil,ep,11.0,https://i.scdn.co/image/ab67616d0000485159a1132f3cab22f80b2d2777,2011.0,6.0
193,6X1x82kppWZmDzlXXK3y3q,CxT49-YpUNc,take care,drake,album,19.0,https://i.scdn.co/image/ab67616d00004851c7ea04a9b455e3f68ef82550,2011.0,6.0
194,0jCVC8ndYYOooEY2YTO1l6,jtT_ilEovl0,ambition,wale,album,17.0,https://i.scdn.co/image/ab67616d00004851121fae55bc38102df4448b89,2011.0,4.0
195,29dkmoYR82SDkgGZpqsDNE,RS6qsVXB7h8,fallen,burzum,album,7.0,https://i.scdn.co/image/ab67616d00004851233fd0272b262d651a4408b8,2011.0,6.0
196,716fnrS2qXChPC3J2X73pK,yEd2D-ukjZs,the english riviera,metronomy,album,11.0,https://i.scdn.co/image/ab67616d000048518ca7d89456553e4bbbf3c981,2011.0,7.0
197,4IH4X1p5E6WjigQdS1Z5B6,jR4A97iLRxg,the spits,the spits,album,9.0,https://i.scdn.co/image/ab67616d000048519bdddaa5a1e133a38fe095fc,2002.0,2.0
198,1MGEMBqM3v8OUM2glv7MSx,mk43w6R5vW4,tha carter iv,lil wayne,album,15.0,https://i.scdn.co/image/ab67616d000048514db62465d930f949ecd18c38,2011.0,3.0
199,2T0iwqVWzr4Y63x4kKO5DW,vph5xGBPCOE,what did you expect from the vaccines?,the vaccines,album,12.0,https://i.scdn.co/image/ab67616d0000485173a8b8f4292ed4f6fb53b69c,2011.0,6.0
200,724juUMeWRW82bDoyH91Vd,_Ca1LFIih3k,spiritual state,nujabes,album,14.0,https://i.scdn.co/image/ab67616d000048519bad5ebfe556fa260f31bedd,2011.0,6.0
201,2LpfNj3vB5rOXfaawLcOBg,j_LB2pqybaM,bon iver,bon iver,album,10.0,https://i.scdn.co/image/ab67616d000048519a5a33aa7954b5519feb5692,2011.0,6.0
202,5Y04ylQjDWsawOUJXzY4YO,AZegHBU-ffQ,exmilitary,death grips,album,18.0,https://i.scdn.co/image/ab67616d000048514aea9bda43e44a0e07f7c0b6,2015.0,8.0
203,0tUJcqDuXHNkaPKLN0lQhT,Pc5Hutyj2AA,space is only noise,nicolas jaar,album,13.0,https://i.scdn.co/image/ab67616d0000485138e3e61af3d154badd3b6dc0,2011.0,8.0
204,4sVWj2lb9F8nRg57VFTaf1,2IWjwiuBG4A,kaputt,destroyer,album,9.0,https://i.scdn.co/image/ab67616d000048516fd7ec50eeda2f6820f1f873,2011.0,9.0
205,6Jx4cGhWHewTcfKDJKguBQ,d5o1V3lxGH0,angles,the strokes,album,10.0,https://i.scdn.co/image/ab67616d00004851397d02cfe1aab2923f9d1697,2011.0,7.0
206,4Z1BFX1oBckY8bhGEWMYmi,K5AU0BHLPh0,"""alien observer""",grouper,track,6.0,https://i.scdn.co/image/ab67616d000048519b865bfbee3875ffcab397e0,2011.0,7.0
207,5g2CNuItRDkZWD3QdCk6O7,qwRR5uCTvas,"take care, take care, take care",explosions in the sky,album,6.0,https://i.scdn.co/image/ab67616d00004851123200234d580b4dee24130b,2011.0,5.0
208,0dLnnm4PjeyqM4CoHqo6DI,YH36huOO0HE,"audio, video, disco",justice,album,12.0,https://i.scdn.co/image/ab67616d00004851f9171c2b7bab0956cdfbd1fa,2011.0,5.0
209,29fKgwQ25UcS0e28ixsfr8,MbLt2Qgl350,"father, son, holy ghost",girls,album,11.0,https://i.scdn.co/image/ab67616d00004851994506f3a7168b4483b74be1,2011.0,7.0
210,6h1LdVhHDirAXwgDFftCL0,7VEeJ02y0H4,looping state of mind,the field,album,7.0,https://i.scdn.co/image/ab67616d00004851d58054a18b7c1ea4e6877cf7,2011.0,7.0
211,5wZtSIvijWCMc1vlPFqAyB,QTR2Gxt4Hmc,i'm with you,red hot chili peppers,album,14.0,https://i.scdn.co/image/ab67616d0000485196136a2ab5696812e9b26723,2011.0,5.0
212,6R0ynY7RF20ofs9GJR5TXR,KGLwTJ47stQ,"hurry up, we're dreaming",m83,album,22.0,https://i.scdn.co/image/ab67616d00004851fff2cb485c36a6d8f639bdba,2011.0,4.0
213,1j0apvEvaWbTmlZpKsfr2D,Cy67iqBfdws,lasers,lupe fiasco,album,12.0,https://i.scdn.co/image/ab67616d0000485120cac893b7a494f729128dac,2011.0,3.0
214,6FyvLNb26bBDQ9ViXlEy5i,FMhrhf5kENY,ἀποκάλυψις (apocalypse / apokalypsis),chelsea wolfe,album,10.0,https://i.scdn.co/image/ab67616d0000485185a33be5adb66f53f2105b39,2011.0,8.0
215,2jgKK8iIX83mPrCyDhvEdf,1clWfouQyjg,cursed,rotten sound,album,18.0,https://i.scdn.co/image/ab67616d00004851f7d60ae94e7b907a8a9ca3f3,2014.0,5.0
216,6JTor8A7s5GeWGnUtXZg5h,4DsiwriEgBE,"hardcore will never die, but you will",mogwai,album,10.0,https://i.scdn.co/image/ab67616d00004851aade7791ae3330db9d961a71,2011.0,8.0
217,3LHSxySCaooKrQxuLtuYSV,axVo2kNjKXc,celestial lineage,wolves in the throne room,album,7.0,https://i.scdn.co/image/ab67616d0000485119af62809728ffa9d27a013e,2011.0,6.0
218,5SFPr07PUPCT4YSaZjYeRR,k83AU5xksp0,zonoscope,cut copy,album,11.0,https://i.scdn.co/image/ab67616d000048512a88080eff00b63bb0249fb9,2011.0,5.0
219,5DLhV9yOvZ7IxVmljMXtNm,Q5d9O8CPh7w,el camino,the black keys,album,11.0,https://i.scdn.co/image/ab67616d000048516a21b97de47168df4f0c1993,2011.0,2.0
220,55U9LPwlaFmsgOsLyJnrmu,d8kP_uGxNfc,giles corey,giles corey,album,9.0,https://i.scdn.co/image/ab67616d00004851e461745c8728c3fdb048422f,2015.0,8.0
221,10DQP0G66QLMJVxnHNNZ5D,nyrKpKxqGX8,"""crystalline""",bjork,track,3.0,https://i.scdn.co/image/ab67616d000048513192d0b846704e448190de6c,2011.0,5.0
222,0FvrvaVsWQ7kTdGzipW6HV,LNB3Cy4djB4,nine types of light,tv on the radio,album,10.0,https://i.scdn.co/image/ab67616d00004851236e058ccdf0522208cc8397,2011.0,6.0
223,0OvMqTVXYlNpWbGuxQrt6M,dFa1CV4IzhM,cults,cults,album,11.0,https://i.scdn.co/image/ab67616d00004851ae2a6ced3e0cc3636cbdf8c3,2011.0,4.0
224,0qY6lBQSi8IMJjHYDPdAqX,Qqw9bnffDsY,james blake,james blake,album,11.0,https://i.scdn.co/image/ab67616d00004851a6b49ca72312383b72a8d9b4,2011.0,7.0
225,1YIRFdYud9ZmUo4PG5cOqU,-jvtyvMWE88,when fish ride bicycles,the cool kids,album,11.0,https://i.scdn.co/image/ab67616d00004851094c6f4da8ac37be8a1dcbf4,2011.0,4.0
226,1YIRFdYud9ZmUo4PG5cOqU,-jvtyvMWE88,when fish ride bicycles,the cool kids,album,11.0,https://i.scdn.co/image/ab67616d00004851094c6f4da8ac37be8a1dcbf4,2011.0,4.0
227,5lnQLEUiVDkLbFJHXHQu9m,IfnHn2hWWzA,wasting light,foo fighters,album,11.0,https://i.scdn.co/image/ab67616d00004851cdac19bbaee5cc123edcc26f,2011.0,6.0
228,2ZM0VfAs5US4z7J0A2EUZc,vqcaYZSjJE0,"different gear, still speeding",beady eye,album,13.0,https://i.scdn.co/image/ab67616d00004851a1c3e145f8e5c48b6ac51973,2011.0,3.0
229,3AGMorE666prvzWaHGddKo,W31Mox0Ez1U,radioactive,yelawolf,album,16.0,https://i.scdn.co/image/ab67616d00004851bf9fe0cffb9aa2067d0f9dbd,2011.0,5.0
230,5KRR8tyAUT6bcMOsCfM2Lh,_Fh9EiKr9iU,bad vibes,shlohmo,album,13.0,https://i.scdn.co/image/ab67616d000048516d6169daf495b06ef29a69bd,2011.0,7.0
231,0e08qyQvMoNqG3Vfe9httP,oeiWtWcROvo,king krule,king krule,ep,5.0,https://i.scdn.co/image/ab67616d000048513e02c0dcf729dc64ae7bece0,2011.0,7.0
232,3dAxXNscIj0p53lBMEziYR,tmgAH3ytu0Y,vicki leekx,m.i.a.,album,15.0,https://i.scdn.co/image/ab67616d000048513d6fa293f49903ed38fbe0de,2013.0,6.0
233,3SkG4Alb9sIniRsJiXwlYX,hNmz05kGJgo,all eternals deck,the mountain goats,album,13.0,https://i.scdn.co/image/ab67616d00004851fd1eaf9df075687a682b156b,2011.0,8.0
234,4E68d3pPsJlzNqVbR1amZP,JknqyWg0Vrs,severant,kuedo,album,15.0,https://i.scdn.co/image/ab67616d000048512f689ad9ead335a4e36385f1,2011.0,2.0
235,6pCLvgEb0INbO0WaN2Byyw,a9TwaFehPHo,the golden age of apocalypse,thundercat,album,13.0,https://i.scdn.co/image/ab67616d0000485110359c67edccb88bc6329b8f,2011.0,8.0
236,50bUuupv2Ww81YJW7n3Ktd,ImsHI_Z6T2I,λόγος,the log.os,album,11.0,https://i.scdn.co/image/ab67616d00004851412e4928eec20d12046caa8e,2013.0,8.0
237,3Tm6OMfXk7PffAEt4NAkmX,QT3w-swBFd4,red barked tree,wire,album,11.0,https://i.scdn.co/image/ab67616d0000485147672b92f94371f0bcae964d,2011.0,5.0
238,0WizSRN8LuMWhliou9PFlg,PD-2gGas94M,"thank you, happy birthday",cage the elephant,album,14.0,https://i.scdn.co/image/ab67616d000048515f1590fb5d2f9e1bed8bb2e8,2011.0,5.0
239,1td3FStXvNSlF9PmxCQQmx,YTJ2dzQhSrM,ritual,white lies,album,10.0,https://i.scdn.co/image/ab67616d000048511e96d20ece471caf1a33bd7a,2011.0,4.0
240,1B5Lwt0D1ZetRreaCBYobP,GMKfsj1fg5g,all day,girl talk,album,14.0,https://i.scdn.co/image/ab67616d000048510192ca742faf3f8dffa36f6b,2008.0,8.0
241,20r762YmB5HeofjMCiPMLv,Jo4S2qlQGs0,my beautiful dark twisted fantasy,kanye west,album,13.0,https://i.scdn.co/image/ab67616d00004851d9194aa18fa4c9362b47464f,2010.0,6.0
242,35tQBmq1RblVUzAvfsw5uO,AyzpDXRVbwA,scary monsters and nice sprites,skrillex,ep,9.0,https://i.scdn.co/image/ab67616d0000485181cfaf3b1359f7b579ea05e5,2010.0,7.0
243,0X7WyEKdm5afGj1fmD7Blx,lVj-lS3bfUc,broken bells,broken bells,ep,10.0,https://i.scdn.co/image/ab67616d00004851e198b6b9c5bfe013458e8ec9,2010.0,5.0
244,1B5Lwt0D1ZetRreaCBYobP,GMKfsj1fg5g,all day,girl talk,album,14.0,https://i.scdn.co/image/ab67616d000048510192ca742faf3f8dffa36f6b,2008.0,8.0
245,20r762YmB5HeofjMCiPMLv,Jo4S2qlQGs0,my beautiful dark twisted fantasy,kanye west,album,13.0,https://i.scdn.co/image/ab67616d00004851d9194aa18fa4c9362b47464f,2010.0,6.0
246,35tQBmq1RblVUzAvfsw5uO,AyzpDXRVbwA,scary monsters and nice sprites,skrillex,ep,9.0,https://i.scdn.co/image/ab67616d0000485181cfaf3b1359f7b579ea05e5,2010.0,7.0
247,0X7WyEKdm5afGj1fmD7Blx,lVj-lS3bfUc,broken bells,broken bells,ep,10.0,https://i.scdn.co/image/ab67616d00004851e198b6b9c5bfe013458e8ec9,2010.0,5.0
248,5zi7WsKlIiUXv09tbGLKsE,_2RPGAA6p4E,bastard,"tyler, the creator",album,12.0,https://i.scdn.co/image/ab67616d000048517005885df706891a3c182a57,2019.0,7.0
249,1JvYBgt86ujXdSWnuw5lhX,EZOQBqCPQHc,777 volume one,tonetta,album,1.0,https://i.scdn.co/image/ab67616d000048513f5f2cae34a68b19c7e4d9de,2022.0,6.0
250,6bdtdT3obm7tppjz22SpOY,S0igfnHzYwM,"""not in love"" ft. robert smith",crystal castles,track,8.0,https://i.scdn.co/image/ab67616d00004851530e5a8e7c66997fb8606251,2021.0,9.0
251,53mU2L8Ngi8zFAD9JoXNqx,LwDNWYvFpYs,sex dreams and denim jeans,uffie,album,16.0,https://i.scdn.co/image/ab67616d000048515159e678415b36f835c78a71,2010.0,2.0
252,7Mn0aXVHjaoFZPKLssqI9d,Q8Jp4U2BBnI,king of the beach,wavves,album,12.0,https://i.scdn.co/image/ab67616d0000485164dcf615a9526ff14bf63bcd,2010.0,8.0
253,0C4ZMhVs0I7bHbRdsBWpDV,z1ahI9rAFgU,unsilent death,nails,album,15.0,https://i.scdn.co/image/ab67616d00004851b77a890c674d5ccae602b1de,2010.0,9.0
254,5xFZ4iElFbUFtOGX4lvdTM,xBxvMXOjHM4,come around sundown,kings of leon,album,16.0,https://i.scdn.co/image/ab67616d00004851496ed45f8f3dddaf410fd86e,2010.0,4.0
255,3a3Yp0PRguSTH3dBOeWRyZ,LP-Vdm27vS4,halcyon digest,deerhunter,album,11.0,https://i.scdn.co/image/ab67616d00004851d309cdaf6a4b22a4d80ef343,2010.0,8.0
256,0EnWvHwRBK7Eil1avu5EM7,NJ7htMtCxcI,"""bloodbuzz ohio""",the national,track,1.0,https://i.scdn.co/image/ab67616d00004851897b3865030a0b003dbf14d2,2010.0,7.0
257,7HJSVyFzG1sM02weSAqhdH,II-Dj_gtRL4,self-titled,crystal castles,track,17.0,https://i.scdn.co/image/ab67616d00004851ceb24a1906254750e82c1db7,2008.0,7.0
258,2mhR354QT8ZqRI5Q4BPBEB,QNRGDeXpnvU,belus,burzum,track,8.0,https://i.scdn.co/image/ab67616d000048515fa5640bc8626d5aa9e2267d,2010.0,4.0
259,6LXxaLlPn935COOJwB2wCV,qMsnKVtohy0,public strain,women,album,11.0,https://i.scdn.co/image/ab67616d000048514eaed969fcd718c0f837cec3,2010.0,9.0
260,3dcmZHKltpczLFzFUNuctN,aVZ9A4Ehw_g,senior,röyksopp,album,10.0,https://i.scdn.co/image/ab67616d0000485152fec865237eb2d439808632,2010.0,5.0
261,3HA1Ru1gEAgaxTywkJmBOL,G6koCbQeg94,congratulations,mgmt,album,9.0,https://i.scdn.co/image/ab67616d00004851a38f4c1b8f53a2f792ffb561,2010.0,8.0
262,6mxbG8KrOTZIxlP4gzaliM,ynE0NztYvoc,raw power,iggy and the stooges,album,8.0,https://i.scdn.co/image/ab67616d000048518bced1064027c32db4b01f6e,1973.0,5.0
263,4hnqM0JK4CM1phwfq1Ldyz,3Hbhb5CGEB0,this is happening,lcd soundsystem,album,9.0,https://i.scdn.co/image/ab67616d00004851ee0d0dce888c6c8a70db6e8b,2010.0,9.0
264,3a5kTAOOeMAWfC8iZ7pofa,j7BRmTNLRTc,satan worshipping doom,bongripper,album,4.0,https://i.scdn.co/image/ab67616d000048514c27df78b5d78cb71916a6ac,2020.0,8.0
265,670h50t8E3LwP2bGqxGi6E,vFozdNxwJZM,total life forever,foals,album,13.0,https://i.scdn.co/image/ab67616d00004851b0303486d8c9b6a8deb61012,2010.0,4.0
266,1DNSmmRLfv97Yjq7MTFWng,t70fklNoFBI,innerspeaker,tame impala,album,11.0,https://i.scdn.co/image/ab67616d00004851176e82d09ac75d62810f0056,2010.0,6.0
267,3hPl7uRfNdRvoRW0kUzkVk,6urd4Zke2os,apollo kids,ghostface killah,album,12.0,https://i.scdn.co/image/ab67616d000048515729b35f246b55bc6d1cbcbf,2010.0,8.0
268,4spKhanKMIQeJlIrHylZst,pwDvi7BFJGw,king night,salem,album,12.0,https://i.scdn.co/image/ab67616d000048512651ef75be6717290e6c48cf,2010.0,2.0
269,7qE6RXYyz5kj5Tll7mJU0v,0zMQS8YxYNA,brothers,the black keys,album,15.0,https://i.scdn.co/image/ab67616d000048514cf61635ecdee5d4c4ef2bac,2010.0,7.0
270,3mX8oKajxXEBNNATCKLLPd,DuMUDldrG3g,high violet,the national,album,11.0,https://i.scdn.co/image/ab67616d00004851287369f0a8e0d5e2c81e5afa,2010.0,6.0
271,5SFAreGbKibBApvimb4srL,Jhxy8MV9S70,false priest,of montreal,album,13.0,https://i.scdn.co/image/ab67616d00004851748455f80373e6860258557d,2010.0,5.0
272,4kRMCapj9nEyBWnM0kc9OX,0_2WZbMsIeI,the age of adz,sufjan stevens,album,11.0,https://i.scdn.co/image/ab67616d0000485197c113ccea1fe5f57401d294,2010.0,6.0
273,1C9sn8azB8qNZyPSCgkNJz,4pmTuXGyCPE,mount wittenberg orca,dirty projectors and bjork,album,7.0,https://i.scdn.co/image/ab67616d00004851ac47e8fd0d216f03f544c714,2011.0,8.0
274,3RDqXDc1bAETps54MSSOW0,qQrvfibimlk,i'm miley cyrus,lil b,track,16.0,https://i.scdn.co/image/ab67616d000048516b18d0490878750cd69abf2c,2013.0,2.0
275,3gkW0gOyovtdcscDX6WZ6O,OOlTZk_I14E,swim,caribou,track,9.0,https://i.scdn.co/image/ab67616d000048513c17ef9472c134e367523eab,2010.0,6.0
276,4sditvRrUA7k8owVPj2zAy,SFLvAe2k0Z0,snakes for the divine,high on fire,track,8.0,https://i.scdn.co/image/ab67616d000048519dcc0816aa4f89cea6c56cd8,2010.0,8.0
277,4dFE0GGL1lOGd76kx6yl4J,S4HW7jmRXeE,before today,ariel pink's haunted graffiti,album,12.0,https://i.scdn.co/image/ab67616d00004851e6d607273a39fc70ca100606,2010.0,8.0
278,5S449otoXWOfjKoPdnBsIF,xBKlf53peNY,sisterworld,liars,album,11.0,https://i.scdn.co/image/ab67616d00004851deebf5e8cf3f8145af011f4c,2010.0,6.0
279,162AQYS4VkC7Hx3l2EBASj,K7nxzVgxlhY,drunk girls,lcd soundsystem,album,1.0,https://i.scdn.co/image/ab67616d0000485133f72928e189bb1e107079a3,2011.0,7.0
280,6K9wsOEqnnoPtYbd8s95ug,wwikVZU7CfA,maniac meat,tobacco,album,16.0,https://i.scdn.co/image/ab67616d00004851c380bcceddb6ff9b334590f9,2010.0,7.0
